Date,AAPL,ABT,ADBE,AMGN,AMZN,BA,BKNG,BLK,BMY,CAT,COST,CRM,CSCO,CVX,DHR,DIS,FIS,GE,GILD,GOOGL,HON,IBM,INTC,JPM,KO,LIN,LMT,MCD,MDT,META,MMM,MRK,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PYPL,QCOM,SAP,SBUX,SPGI,T,TSLA,TXN,UNH,V,WMT,ZTS
2021-03-11,103026500,4915700,2762200,2244000,55528000,30139200,512200,751600,10099500,2960000,4338900,6431000.0,21976600,10989500,2733482,11933900,3615000.0,61355743,9940600,27702000.0,2959700,5383657,30701800,11771500,17417700,1567200,1673500,3618000,3654700,21834000.0,2843251,13205324,29907600,4714500.0,5696500,299916000,38095400,4458900,24557900,9234200.0,11920200,890400,4670700,1702500,48327854,108761700.0,5002700,2520500,10053400.0,35489700,1456800.0
2021-03-12,88105100,3714000,2183100,1752600,48438000,35264300,404600,528700,8030000,4756500,3182100,6114600.0,15196500,10930300,2581202,13249100,2566700.0,26996039,11561100,33818000.0,1839200,4194565,20173000,12849500,17598600,1139100,2151900,2818200,3063400,20600200.0,3219154,11493940,22653700,3981700.0,4143200,243964000,11606300,5275100,16342400,7609700.0,9365700,789300,3356000,1226500,92827229,100751400.0,3514600,2088700,8172400.0,28437600,1727200.0
2021-03-15,92403800,4651800,2508400,2911000,58272000,34816700,468800,526800,10949800,4215300,3243000,5733700.0,15523600,10488000,2010886,10311400,2232600.0,22351422,8780200,26168000.0,2561000,3577948,21247400,12101100,13411900,1680400,2055800,5479700,3886200,16844800.0,3946800,17999295,26034900,3484300.0,5413900,221988000,8919600,5389200,21896100,7052100.0,7807200,797500,7107300,1511500,56121050,88006800.0,3876500,2343400,9306100.0,25071900,1917700.0
2021-03-16,115227900,3870500,2618800,3386300,50776000,28785800,360700,562200,10163000,3539200,3066700,5311000.0,17282300,11698400,4423903,9680700,2496900.0,14938641,7375800,31900000.0,2577700,4867247,30186600,12805600,14214200,1599500,1687700,3583400,3590500,22437700.0,2707744,15697887,28092200,3238900.0,5623000,272128000,14512500,5544700,25022400,7370400.0,10434700,635100,11376200,1332900,50311735,96587100.0,4132600,2904200,8949300.0,19881000,1627600.0
2021-03-17,111932600,3797200,2502700,3255500,62372000,23785500,394400,463600,9548100,3518500,2672400,5805100.0,18326900,9168600,3333578,14418700,2811800.0,15895858,7853700,26382000.0,2730200,4488804,32394700,13952400,17502700,1670400,2083000,5240600,4398400,21315000.0,3091780,17533878,29562100,2817400.0,5134400,243864000,11892400,6199500,42540100,6340100.0,10781500,740000,10128400,1493000,52881354,121117500.0,4004800,2633100,8675600.0,24156300,2482500.0
2021-03-18,121229700,4253000,2931200,3063100,72992000,24595500,498000,640100,12145600,4336200,2736900,5580100.0,18416900,13246600,3927809,9644500,2309500.0,12792812,7442600,31700000.0,4293900,6104142,30094200,21898500,18007300,1941900,2272200,3254600,4269700,18728300.0,3648398,14274179,34833000,4094500.0,10188400,293896000,13750300,6476700,24729800,9318900.0,9579000,1071800,7813400,1718300,41438817,99674400.0,4214400,3311600,9321800.0,29815500,2462200.0
2021-03-19,185549500,11275200,3923800,12589900,92508000,17330800,637600,1452200,32082200,7485100,4859300,7088400.0,65366800,18491000,5299457,28354600,3778100.0,13737991,15230300,46072000.0,10110800,10297870,54951700,54418800,67845700,3845200,5739100,7719400,9590600,38930500.0,7987964,58225203,46430700,4386400.0,24980400,299208000,30963600,16114400,48348900,10555100.0,17599900,789000,21452000,2317000,97559734,128682000.0,8447300,8572900,32209700.0,57703500,4034400.0
2021-03-22,111912300,5173100,2944300,2059800,58044000,15230000,531300,524700,16103400,2211600,4064900,5002500.0,28813900,12508500,3060715,8838500,2208600.0,10591427,6769200,33536000.0,3306500,4356485,34380100,19944800,17911400,1347400,2190900,4220700,4879100,28273100.0,3115939,11352879,30127000,3360600.0,7537300,297804000,10263700,7813400,25427500,5790200.0,9036900,829600,7605100,922100,41525936,118536600.0,4476100,3505200,11371600.0,24654000,1604100.0
2021-03-23,95467100,3788500,5317000,2604700,76346000,21358200,501900,556700,11014500,4017600,3641200,4578000.0,28328200,14781700,2748598,10701200,2256900.0,13172818,6572100,28510000.0,1913800,4556794,35160000,17076300,16936700,1539600,1474600,2794000,6830800,23000900.0,3311365,11651245,31638400,5583500.0,5582600,222048000,12390100,6978400,27970500,5093200.0,7425700,989700,5657800,1619500,48880756,91475700.0,4688500,3100100,8820700.0,29154900,1962800.0
2021-03-24,88530500,6521300,5214100,2237500,59180000,24055100,441000,544700,9626300,4258000,3006400,4617700.0,26444700,11026800,2021489,13549100,2365300.0,12454218,7472800,25218000.0,2562100,4189230,74584700,13079800,14997400,1482100,1592300,2442500,4206200,18675000.0,3383723,9135416,25620100,4102200.0,8157600,245840000,11391100,5082300,22883400,6097300.0,10962300,860800,5731300,1069000,44403518,101385600.0,5056100,3407800,10101600.0,23547300,1739700.0
2021-03-25,98844700,5320100,3201500,2707600,71270000,27553600,421300,462800,11157300,2901800,4307100,7977200.0,34537700,11138200,2657230,9609200,2936700.0,14725103,7391000,35616000.0,2217500,5809484,35401400,15608300,17091900,1847900,1598100,3249600,3944400,24505600.0,2656316,10700918,34061900,4926800.0,18475800,295144000,14844700,5827600,24875300,8846600.0,10460800,1008500,8149000,1388800,49001902,117674700.0,4878500,3021500,8390800.0,28125900,1656600.0
2021-03-26,94071200,4857000,3615900,2638900,66258000,17157100,377000,803700,12537800,3040100,3061200,7333200.0,31997000,9820200,2977243,10196100,3643400.0,12143472,6017100,27978000.0,2540000,5823710,34705800,16754400,17126700,2235600,2010500,3263100,5802900,17629200.0,3202410,10389767,25479900,3467800.0,10010500,363968000,12617000,6785600,27944500,8217600.0,11071600,936800,6167600,1152700,83378238,101558400.0,6363500,2959800,7399900.0,28653600,1877200.0
2021-03-29,80819200,4810100,3141900,2488100,54920000,22198800,341400,581700,9703200,3003200,3012000,5686900.0,25032800,7542300,2650913,7544700,3098100.0,10786807,7902600,26492000.0,3063900,4835344,26161600,17570300,17514100,2449600,2245500,3621300,4285400,21718800.0,3111753,11448562,25227500,3330000.0,7153900,273520000,15183700,6105800,27004800,7510900.0,9750100,1153800,5167100,1464400,49355145,85911000.0,4983600,2740400,7792300.0,30146400,2044800.0
2021-03-30,85671900,5054400,2436300,1979000,46752000,12577300,250400,598800,12232700,3139100,2602400,4717900.0,22465100,6284600,2773414,5929700,2705700.0,10618713,5608100,27312000.0,2448100,5010758,20709500,13184300,14871800,1364100,1518600,2419000,4489600,17474500.0,2244533,10123366,24792000,2418100.0,6026600,200204000,12000200,4372700,26303300,6242000.0,7097300,689800,4552900,1261800,46516092,118297200.0,4458700,3066000,5498000.0,27230100,1298000.0
2021-03-31,118323800,5792800,3155900,3571900,61878000,14138500,530800,638100,12679000,4512300,2832200,6838000.0,22212400,8954400,3010970,8478000,3237400.0,12557044,8817200,42570000.0,2450000,5172575,33013200,16736700,15826500,2218400,1375500,3564100,5711800,19498200.0,2902572,13598219,43623500,3503100.0,6878900,314776000,9971700,6257900,26582700,7633400.0,8361300,851500,6478400,1116200,59981040,100011900.0,5427500,3356500,13180000.0,24546000,1564100.0
2021-04-01,75089100,4015100,2664700,2176900,58806000,10934500,248200,549200,9725600,3787100,2938600,7763500.0,17896200,8515800,1967683,7749400,2824100.0,11874438,10514200,39880000.0,2109600,4261404,31416300,16561500,15834700,1594900,1261600,2441200,6020900,17616000.0,2274912,9121373,30338000,3938600.0,5720600,308276000,13228700,4823400,21319900,6990100.0,14069600,786800,5793000,1242800,42999548,105895200.0,4581300,2977700,6138400.0,25595100,1386400.0
2021-04-05,88651200,6314600,2982500,2230500,66698000,13750300,342300,593500,8868100,2323400,2705700,5553200.0,19860900,8692700,2880348,7405300,2401400.0,10180082,6071200,48510000.0,2258700,5722980,27947500,13508000,16368700,1400000,1489300,2866300,4984400,28237000.0,2347748,9828144,36910600,3355900.0,5508900,255672000,25010200,5980700,22096900,5744400.0,12562800,2431300,6913100,997500,50996905,125528400.0,4323900,2709400,10440500.0,40043100,1212600.0
2021-04-06,80171300,5146400,1878300,2040100,50756000,11180300,411100,492300,14002200,2614500,2142000,5448500.0,15126100,8125100,2999239,7926200,2559900.0,8035938,5708300,35240000.0,1796000,3787566,28771400,13071600,15614300,1615800,1035700,3230900,5128200,17335200.0,1761349,13394698,22931900,3474200.0,4670100,191744000,14699800,4751900,20722900,5580400.0,9100000,1741500,6745200,937200,44574314,84815400.0,3506900,2698600,7828100.0,31044600,1802500.0
2021-04-07,83466700,4313000,1576800,1583500,66924000,9925700,235500,477100,11799700,2449600,1808400,4403400.0,15783600,7699300,1820930,6238700,2676400.0,8379669,5188700,24134000.0,1717200,3112896,17793300,16903500,10062700,3015900,976900,2551300,4299600,22855200.0,1795794,8970566,22719800,2151300.0,6646000,251284000,12356800,4849200,21933800,7243200.0,6958500,987200,5629600,1260000,53821262,78928200.0,3678900,2158900,5614300.0,20361600,1660500.0
2021-04-08,88844600,3768800,2026000,1633600,56242000,9899900,222000,558500,7846900,2158900,2839200,6169100.0,15111300,8283000,2277996,7763000,4535500.0,11018763,6778500,28664000.0,2071700,4275211,22224200,12335500,9695600,2003800,1863400,2772200,3393800,20894100.0,2860593,12007984,23625200,4309800.0,8748400,244416000,13507700,6725100,18129400,9059100.0,7304900,1591000,5011300,945900,66037678,71772900.0,3157200,2426700,11042000.0,19095600,3440800.0
2021-04-09,106686700,4102500,1886900,1368600,86830000,12255900,239800,484200,7868000,2482900,1610800,7319300.0,13135800,7163700,1694256,6089300,2639200.0,12689464,5848300,26146000.0,3861900,3162999,27177100,12122400,10828200,1599000,1400900,2728900,3918700,15988600.0,2582882,8177439,24326800,2894000.0,6056800,195172000,13285700,4950800,31686700,6689700.0,6033200,972400,4114300,1323700,44111311,64311300.0,3127300,2483200,5724900.0,20676600,1821900.0
2021-04-12,91420000,2915900,1584600,1722000,65636000,10383600,551400,482800,11163000,1688200,1836600,6205700.0,16441700,7845900,2906743,6662500,2112700.0,8442187,4909100,25024000.0,2660100,3926684,51266900,12273400,8565300,1479900,1067400,2292700,4361400,10881900.0,2011792,9970672,27148700,2944100.0,5638200,869324000,10634900,4386700,29944900,6681200.0,10355500,704600,4707800,1035500,32913051,87407100.0,4504800,3057300,6315200.0,18723000,2916400.0
2021-04-13,91266500,4944600,2195400,1766000,66316000,15901400,789700,376200,9451100,2286400,1796400,5397100.0,13353200,6829900,6945096,6826500,1782600.0,10277370,6143400,25682000.0,2749900,8403041,26822000,16113600,11071700,1543600,1124300,2570900,6238700,14036900.0,2702601,8627346,23837500,2720300.0,8778200,676212000,13142400,5283300,33967400,7284400.0,9225200,1056500,4607400,947800,54794270,133958400.0,4009300,2652300,4764000.0,17397900,2452700.0
2021-04-14,87222800,4726500,1956400,1753800,62904000,12661800,939600,552900,7639900,2491000,1509400,4617600.0,15376600,10194800,2945208,9089900,1647800.0,12968951,5654100,21002000.0,2186500,6137928,25768400,19939600,9787600,1325400,1078800,2129200,5845000,17421400.0,1883700,8415545,23070900,3740300.0,7354100,385500000,12730700,4685300,23842900,8507200.0,9967800,1427600,3994600,893100,41425180,147052200.0,3555000,2805600,4972600.0,21924600,1183100.0
2021-04-15,89347100,4510900,2122300,2366300,64672000,9479000,639300,766900,9834000,1860200,1850100,5073900.0,17869800,7860500,2594400,7262500,3045400.0,10208753,5635000,29174000.0,2009400,4062664,24927700,17694100,13078100,1449100,1289400,2063000,5605300,14558300.0,1748074,14541734,25627500,3139100.0,6284800,598480000,13604200,4777100,24945800,7542800.0,11733200,1148200,5079100,965800,35073819,83546700.0,4471900,4488300,8698100.0,21710400,2041500.0
2021-04-16,84922400,6243100,2031600,2768700,63720000,14606000,783500,774600,14589500,2128400,2249200,5088700.0,28327900,7459700,2076197,9453500,2297100.0,10036727,7715600,26282000.0,4098100,5535223,24625500,13773400,17974100,1304400,1499500,2694300,4509800,13059200.0,3312322,12512806,24878600,3209100.0,6852500,335208000,13334100,6481400,52829500,6061600.0,6583900,636800,5777900,2062200,39935944,83938500.0,5792900,4532400,6829400.0,26488500,2290800.0
2021-04-19,94264200,6853100,1917700,2345100,54508000,9249300,327000,491100,11851000,1712600,1560000,4257700.0,20245600,7068700,2278560,7625800,1615500.0,9003729,7204100,30290000.0,2904400,8575736,23997700,11900200,19352900,1675600,1317600,2254800,4172200,14553500.0,2631798,8536903,23209300,4288700.0,5613600,404420000,19967200,6621200,30905100,5258200.0,8728900,699800,4889700,977800,39439974,119058600.0,5334900,2965400,6541600.0,19281000,1842700.0
2021-04-20,94812300,9908200,1677500,1579300,52460000,19483600,477700,525200,9685400,2815800,2330700,4081200.0,21257500,9783800,1492570,10765800,2858900.0,12330465,4989400,22288000.0,2050600,16192708,19872100,13716700,14419200,1603200,1370100,1885700,5411000,16796400.0,1977108,11009345,19722900,11257600.0,13268700,334132000,12562300,4999700,26459400,6208400.0,7473700,553000,5662400,1516600,35799239,106827000.0,4258900,3348100,5799100.0,24452100,1984700.0
2021-04-21,68847100,7040300,1678100,2173600,44224000,12847000,280800,388500,9532100,1977700,1531800,4024000.0,14015500,8264400,2081160,8400200,2897900.0,9953202,5581000,23204000.0,1722400,12456814,24364200,12236700,13866500,1176400,1358500,2065500,6046000,14863500.0,3168204,11817248,24030400,22897400.0,7110900,216776000,18672800,6316000,29365000,4669100.0,7237900,914000,4397400,1180600,45489198,93646500.0,4796500,2473300,9490600.0,17335200,1206900.0
2021-04-22,84566500,6366900,2084600,3370700,51612000,13854400,287500,520000,12914200,2410700,2138000,4975400.0,15564800,9899400,4504781,7378300,2823900.0,10555051,6488700,24146000.0,2516200,7428064,38257600,15256100,12558900,930300,1670500,1839500,3623300,16375400.0,2650097,13330560,25606200,9061100.0,6442900,277788000,16769300,4904400,33373600,5983200.0,8345100,1113400,5744900,1052800,143684584,106770900.0,3853100,2718600,7303000.0,19705200,1467700.0
2021-04-23,78657500,5227000,2257500,2426900,63856000,11533100,253700,489800,14715700,3458300,1404500,5447100.0,14016800,6756000,4019177,6075500,2308500.0,9357311,5463300,29066000.0,5310400,4765576,77479500,14041900,9020500,1290600,1298000,2137500,3801200,17536800.0,2229464,8598840,21462600,7307700.0,7489000,227500000,10664700,4354700,24375000,6297500.0,7666600,806200,4555800,1234100,53428961,85110000.0,3512400,2263200,5345200.0,22971000,1057500.0
2021-04-26,66905100,4377500,1387500,1782700,97614000,10599600,323300,478200,11768800,1864800,2059700,3459600.0,13778200,5639700,2343307,6178300,2319100.0,18815482,6868400,32038000.0,3611400,4927497,39645900,10799100,11684600,906300,1518100,2490100,2793900,16172600.0,3084364,7834219,19763300,4388800.0,8217800,197796000,9402200,5817700,19773400,5327800.0,9715400,572200,5924900,924200,60190761,93115500.0,3842300,1642300,5650000.0,22846200,980500.0
2021-04-27,66015800,3384900,1944000,2184900,76542000,10583300,220700,328200,7472400,1959300,1875900,3445200.0,13601000,6898900,2154480,4870000,2654500.0,30050351,7278300,44386000.0,2786500,4062664,38167700,12821200,9852400,1199800,1564900,2623800,3279100,15309300.0,6249100,9095802,31014200,3761300.0,5833100,164572000,9300200,4693700,19061500,4296200.0,9284500,518300,7260900,1288000,44211273,88311000.0,3864100,1758500,6642100.0,16151400,1323100.0
2021-04-28,107760100,3755900,1472200,7550800,92638000,19054100,323500,335300,7645600,2965300,1305600,4274500.0,14984000,8718400,1613830,5199300,1720900.0,13261158,7861300,81106000.0,2167900,3941433,30387400,8943700,10868100,1366300,1110400,2777000,3875100,33907200.0,3010212,11628398,46903100,3193000.0,8195400,209416000,6107800,4962700,21963300,5530300.0,13118100,1007100,14793500,1551100,37193014,66813000.0,9434200,1886500,10111400.0,14286600,1394600.0
2021-04-29,151101000,3889200,1592500,4053400,153648000,12296100,218800,455200,21473300,5442400,1848300,4140800.0,13916600,9740300,1930234,5958300,1950500.0,11066635,9238800,41234000.0,1789700,4554179,23290600,12976900,15391000,1290400,1385600,3146700,4239100,56526800.0,2256852,30602753,40589000,5127800.0,6612500,173196000,7940400,4699900,23569400,5663700.0,20502100,876500,8936600,1663100,50944740,86536200.0,4547300,1996500,7411400.0,19596000,1686200.0
2021-04-30,109839500,4773500,1950500,3420900,140186000,10380400,328100,451200,17026200,3953500,2118900,5024800.0,19930200,13730000,2287810,7866300,2740200.0,10011667,12993900,44856000.0,2216900,9280321,30731800,11705100,14912600,1932700,1103700,2640400,4866200,26332400.0,2998492,18052114,30945100,4413200.0,5643600,201912000,7825300,5051100,28413200,6594500.0,11374600,805600,6478700,1492400,41484362,122276100.0,6193600,2328100,10260200.0,19680000,2151000.0
2021-05-03,75135100,4917600,1458600,3587700,117510000,9887800,190100,490100,10740400,3182900,2685800,5835700.0,13465900,7938100,1684894,7542800,2675300.0,12734908,9500200,28242000.0,2218700,5997241,22281700,11801100,10417900,974900,1347400,2458000,3109800,18719500.0,2128641,12543302,19626600,4091900.0,5053000,203912000,15319600,6109800,46638600,7522000.0,7920300,589200,5049800,1031000,49589228,81129300.0,5136100,2568500,8174400.0,27139500,1886800.0
2021-05-04,137564700,9221800,2528900,3555900,108788000,17807200,339100,557900,10563200,4040700,2133800,6727500.0,18164800,8704300,2256451,7069300,3219800.0,15557003,9933300,44818000.0,2827000,6642623,35323600,12977700,14151000,2301700,1509600,2529700,6659000,24032600.0,2247284,10418587,32756100,4349500.0,6129500,405324000,15316500,6603800,52802200,9217300.0,11996300,1201700,6265100,1735600,68700639,89217900.0,5222300,3237200,5884500.0,19084200,1849700.0
2021-05-05,84000900,5632400,1875300,2765100,74226000,14913500,381500,569900,12772600,3690600,1905300,4205800.0,16205300,12872400,1793182,5901700,3021900.0,11168297,6911200,26636000.0,2713900,5229895,21001900,10506700,9665900,1763500,1079300,2070000,7670900,15577600.0,2414126,16795143,21901300,3129400.0,6234200,292024000,12271900,5305200,76627500,9507300.0,6285500,517100,4677700,1080000,41937965,65705700.0,5257100,2767600,6523200.0,18351000,1929400.0
